[UE3] [2025-07-19 14:34:54] [  5]  85.00-86.00  sec  3.58 MBytes  30.0 Mbits/sec  0.252 ms  0/2590 (0%)
[UE3] [2025-07-19 14:34:55] [  5]  86.00-87.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2589 (0%)
[UE3] [2025-07-19 14:34:56] [  5]  87.00-88.00  sec  3.58 MBytes  30.0 Mbits/sec  0.209 ms  0/2590 (0%)
[UE3] [2025-07-19 14:34:57] [  5]  88.00-89.00  sec  3.58 MBytes  30.0 Mbits/sec  0.241 ms  0/2590 (0%)
[UE3] [2025-07-19 14:34:58] [  5]  89.00-90.00  sec  3.58 MBytes  30.0 Mbits/sec  0.165 ms  0/2590 (0%)
[UE3] [2025-07-19 14:34:59] [  5]  90.00-91.00  sec  3.58 MBytes  30.0 Mbits/sec  0.170 ms  0/2590 (0%)
[UE3] [2025-07-19 14:35:00] [  5]  91.00-92.00  sec  3.58 MBytes  30.0 Mbits/sec  0.319 ms  0/2589 (0%)
[UE3] [2025-07-19 14:35:01] [  5]  92.00-93.00  sec  3.58 MBytes  30.0 Mbits/sec  0.115 ms  0/2592 (0%)
[UE3] [2025-07-19 14:35:02] [  5]  93.00-94.00  sec  3.57 MBytes  30.0 Mbits/sec  0.162 ms  0/2588 (0%)
[UE3] [2025-07-19 14:35:03] [  5]  94.00-95.00  sec  3.57 MBytes  30.0 Mbits/sec  0.190 ms  0/2587 (0%)
[UE3] [2025-07-19 14:35:04] [  5]  95.00-96.00  sec  3.58 MBytes  30.0 Mbits/sec  0.125 ms  0/2592 (0%)
[UE3] [2025-07-19 14:35:05] [  5]  96.00-97.00  sec  3.57 MBytes  30.0 Mbits/sec  0.128 ms  0/2588 (0%)
[UE3] [2025-07-19 14:35:06] [  5]  97.00-98.00  sec  3.58 MBytes  30.0 Mbits/sec  0.149 ms  0/2592 (0%)
[UE3] [2025-07-19 14:35:07] [  5]  98.00-99.00  sec  3.58 MBytes  30.0 Mbits/sec  0.186 ms  0/2590 (0%)
[UE3] [2025-07-19 14:35:08] [  5]  99.00-100.00 sec  3.58 MBytes  30.0 Mbits/sec  0.290 ms  0/2590 (0%)
[UE3] [2025-07-19 14:35:10] [  5]   0.00-1.00   sec  9.28 MBytes  77.9 Mbits/sec  0.187 ms  0/6721 (0%)
[UE3] [2025-07-19 14:35:11] [  5]   1.00-2.00   sec  12.1 MBytes   102 Mbits/sec  0.174 ms  0/8785 (0%)
[UE3] [2025-07-19 14:35:12] [  5]   2.00-3.00   sec  11.6 MBytes  97.3 Mbits/sec  0.085 ms  627/9023 (6.9%)
[UE3] [2025-07-19 14:35:13] [  5]   3.00-4.00   sec  12.8 MBytes   107 Mbits/sec  0.080 ms  1345/10610 (13%)
[UE3] [2025-07-19 14:35:14] [  5]   4.00-5.00   sec  12.0 MBytes   101 Mbits/sec  0.099 ms  1378/10065 (14%)
[UE3] [2025-07-19 14:35:15] [  5]   5.00-6.00   sec  12.4 MBytes   104 Mbits/sec  0.109 ms  1318/10306 (13%)
[UE3] [2025-07-19 14:35:16] [  5]   6.00-7.00   sec  12.6 MBytes   105 Mbits/sec  0.085 ms  1454/10561 (14%)
[UE3] [2025-07-19 14:35:17] [  5]   7.00-8.00   sec  12.0 MBytes   101 Mbits/sec  0.122 ms  1406/10103 (14%)
[UE3] [2025-07-19 14:35:18] [  5]   8.00-9.00   sec  12.2 MBytes   102 Mbits/sec  0.089 ms  1290/10115 (13%)
[UE3] [2025-07-19 14:35:19] [  5]   9.00-10.00  sec  11.4 MBytes  95.8 Mbits/sec  0.085 ms  2007/10278 (20%)
[UE3] [2025-07-19 14:35:20] [  5]  10.00-11.00  sec  12.2 MBytes   102 Mbits/sec  0.076 ms  1988/10806 (18%)
[UE3] [2025-07-19 14:35:21] [  5]  11.00-12.00  sec  12.2 MBytes   103 Mbits/sec  0.081 ms  1432/10281 (14%)
[UE3] [2025-07-19 14:35:22] [  5]  12.00-13.00  sec  11.4 MBytes  95.6 Mbits/sec  0.090 ms  1418/9669 (15%)
[UE3] [2025-07-19 14:35:23] [  5]  13.00-14.00  sec  12.2 MBytes   102 Mbits/sec  0.073 ms  2137/10942 (20%)
[UE3] [2025-07-19 14:35:24] [  5]  14.00-15.00  sec  12.6 MBytes   106 Mbits/sec  0.109 ms  1444/10601 (14%)
[UE3] [2025-07-19 14:35:25] [  5]  15.00-16.00  sec  11.9 MBytes  99.8 Mbits/sec  0.074 ms  1490/10108 (15%)
[UE3] [2025-07-19 14:35:26] [  5]  16.00-17.00  sec  12.5 MBytes   105 Mbits/sec  0.105 ms  1541/10580 (15%)
[UE3] [2025-07-19 14:35:27] [  5]  17.00-18.00  sec  12.0 MBytes   101 Mbits/sec  0.109 ms  1486/10182 (15%)
[UE3] [2025-07-19 14:35:28] [  5]  18.00-19.00  sec  12.2 MBytes   102 Mbits/sec  0.073 ms  1565/10397 (15%)
[UE3] [2025-07-19 14:35:29] [  5]  19.00-20.00  sec  10.6 MBytes  89.0 Mbits/sec  0.068 ms  1269/8951 (14%)
[UE3] [2025-07-19 14:35:30] [  5]  20.00-21.00  sec  12.2 MBytes   102 Mbits/sec  0.094 ms  2526/11342 (22%)
[UE3] [2025-07-19 14:35:31] [  5]  21.00-22.00  sec  12.2 MBytes   103 Mbits/sec  0.082 ms  1776/10627 (17%)
[UE3] [2025-07-19 14:35:32] [  5]  22.00-23.00  sec  12.0 MBytes   101 Mbits/sec  0.114 ms  1627/10305 (16%)
[UE3] [2025-07-19 14:35:33] [  5]  23.00-24.00  sec  12.2 MBytes   102 Mbits/sec  0.079 ms  1541/10372 (15%)
[UE3] [2025-07-19 14:35:34] [  5]  24.00-25.00  sec  12.8 MBytes   107 Mbits/sec  0.076 ms  1428/10693 (13%)
[UE3] [2025-07-19 14:35:35] [  5]  25.00-26.00  sec  12.2 MBytes   102 Mbits/sec  0.106 ms  1415/10238 (14%)
[UE3] [2025-07-19 14:35:36] [  5]  26.00-27.00  sec  12.0 MBytes   101 Mbits/sec  0.090 ms  1464/10178 (14%)
[UE3] [2025-07-19 14:35:37] [  5]  27.00-28.00  sec  12.8 MBytes   107 Mbits/sec  0.068 ms  1488/10744 (14%)
[UE3] [2025-07-19 14:35:38] [  5]  28.00-29.00  sec  12.4 MBytes   104 Mbits/sec  0.094 ms  1458/10438 (14%)
[UE3] [2025-07-19 14:35:39] [  5]  29.00-30.00  sec  11.8 MBytes  99.0 Mbits/sec  0.080 ms  1373/9916 (14%)
[UE3] [2025-07-19 14:35:40] [  5]  30.00-31.00  sec  12.2 MBytes   102 Mbits/sec  0.077 ms  1403/10247 (14%)
[UE3] [2025-07-19 14:35:41] [  5]  31.00-32.00  sec  12.2 MBytes   102 Mbits/sec  0.110 ms  1736/10548 (16%)
[UE3] [2025-07-19 14:35:42] [  5]  32.00-33.00  sec  12.6 MBytes   106 Mbits/sec  0.102 ms  1530/10672 (14%)
[UE3] [2025-07-19 14:35:43] [  5]  33.00-34.00  sec  12.2 MBytes   102 Mbits/sec  0.096 ms  1405/10239 (14%)
[UE3] [2025-07-19 14:35:44] [  5]  34.00-35.00  sec  12.2 MBytes   102 Mbits/sec  0.070 ms  1399/10226 (14%)
[UE3] [2025-07-19 14:35:45] [  5]  35.00-36.00  sec  12.0 MBytes   101 Mbits/sec  0.075 ms  1426/10124 (14%)
[UE3] [2025-07-19 14:35:46] [  5]  36.00-37.00  sec  12.8 MBytes   107 Mbits/sec  0.112 ms  1478/10722 (14%)
[UE3] [2025-07-19 14:35:47] [  5]  37.00-38.00  sec  12.2 MBytes   102 Mbits/sec  0.081 ms  1286/10128 (13%)
[UE3] [2025-07-19 14:35:48] [  5]  38.00-39.00  sec  12.2 MBytes   102 Mbits/sec  0.087 ms  1608/10450 (15%)
[UE3] [2025-07-19 14:35:49] [  5]  39.00-40.00  sec  12.0 MBytes   100 Mbits/sec  0.094 ms  1519/10181 (15%)
[UE3] [2025-07-19 14:35:50] [  5]  40.00-41.00  sec  11.4 MBytes  95.9 Mbits/sec  0.087 ms  1297/9575 (14%)
[UE3] [2025-07-19 14:35:51] [  5]  41.00-42.00  sec  11.6 MBytes  97.3 Mbits/sec  0.081 ms  2425/10824 (22%)
[UE3] [2025-07-19 14:35:52] [  5]  42.00-43.00  sec  12.6 MBytes   106 Mbits/sec  0.089 ms  1916/11053 (17%)
[UE3] [2025-07-19 14:35:53] [  5]  43.00-44.00  sec  12.2 MBytes   102 Mbits/sec  0.062 ms  1409/10225 (14%)
[UE3] [2025-07-19 14:35:54] [  5]  44.00-45.00  sec  12.8 MBytes   107 Mbits/sec  0.107 ms  1240/10499 (12%)
[UE3] [2025-07-19 14:35:55] [  5]  45.00-46.00  sec  12.2 MBytes   102 Mbits/sec  0.104 ms  1346/10183 (13%)
[UE3] [2025-07-19 14:35:56] [  5]  46.00-47.00  sec  12.3 MBytes   103 Mbits/sec  0.138 ms  1390/10286 (14%)
[UE3] [2025-07-19 14:35:57] [  5]  47.00-48.00  sec  12.5 MBytes   105 Mbits/sec  0.102 ms  1412/10486 (13%)
[UE3] [2025-07-19 14:35:58] [  5]  48.00-49.00  sec  12.2 MBytes   102 Mbits/sec  0.109 ms  1278/10098 (13%)
[UE3] [2025-07-19 14:35:59] [  5]  49.00-50.00  sec  12.0 MBytes   101 Mbits/sec  0.093 ms  1552/10248 (15%)
[UE3] [2025-07-19 14:36:00] [  5]  50.00-51.00  sec  10.8 MBytes  90.9 Mbits/sec  0.077 ms  1347/9192 (15%)
[UE3] [2025-07-19 14:36:01] [  5]  51.00-52.00  sec  12.7 MBytes   107 Mbits/sec  0.122 ms  2716/11946 (23%)
[UE3] [2025-07-19 14:36:02] [  5]  52.00-53.00  sec  12.2 MBytes   103 Mbits/sec  0.078 ms  1509/10367 (15%)
[UE3] [2025-07-19 14:36:03] [  5]  53.00-54.00  sec  10.8 MBytes  90.5 Mbits/sec  0.077 ms  1302/9117 (14%)
[UE3] [2025-07-19 14:36:04] [  5]  54.00-55.00  sec  12.0 MBytes   101 Mbits/sec  0.099 ms  2841/11526 (25%)
[UE3] [2025-07-19 14:36:05] [  5]  55.00-56.00  sec  12.2 MBytes   102 Mbits/sec  0.081 ms  1432/10245 (14%)
[UE3] [2025-07-19 14:36:06] [  5]  56.00-57.00  sec  12.8 MBytes   108 Mbits/sec  0.118 ms  1348/10645 (13%)
[UE3] [2025-07-19 14:36:07] [  5]  57.00-58.00  sec  12.0 MBytes   101 Mbits/sec  0.058 ms  1432/10117 (14%)
[UE3] [2025-07-19 14:36:08] [  5]  58.00-59.00  sec  12.2 MBytes   102 Mbits/sec  0.072 ms  1399/10217 (14%)
[UE3] [2025-07-19 14:36:09] [  5]  59.00-60.00  sec  12.8 MBytes   107 Mbits/sec  0.107 ms  1467/10745 (14%)
[UE3] [2025-07-19 14:36:10] [  5]  60.00-61.00  sec  10.8 MBytes  90.6 Mbits/sec  0.123 ms  1220/9042 (13%)
[UE3] [2025-07-19 14:36:11] [  5]  61.00-62.00  sec  12.2 MBytes   102 Mbits/sec  0.078 ms  2507/11319 (22%)
[UE3] [2025-07-19 14:36:12] [  5]  62.00-63.00  sec  12.6 MBytes   106 Mbits/sec  0.084 ms  1460/10617 (14%)
[UE3] [2025-07-19 14:36:13] [  5]  63.00-64.00  sec  12.2 MBytes   102 Mbits/sec  0.120 ms  1606/10425 (15%)
[UE3] [2025-07-19 14:36:14] [  5]  64.00-65.00  sec  11.4 MBytes  95.5 Mbits/sec  0.086 ms  1432/9679 (15%)
[UE3] [2025-07-19 14:36:15] [  5]  65.00-66.00  sec  12.8 MBytes   108 Mbits/sec  0.078 ms  1771/11058 (16%)
[UE3] [2025-07-19 14:36:16] [  5]  66.00-67.00  sec  12.2 MBytes   102 Mbits/sec  0.095 ms  1388/10220 (14%)
[UE3] [2025-07-19 14:36:17] [  5]  67.00-68.00  sec  12.2 MBytes   102 Mbits/sec  0.079 ms  1559/10383 (15%)
[UE3] [2025-07-19 14:36:18] [  5]  68.00-69.00  sec  12.0 MBytes   101 Mbits/sec  0.079 ms  1341/10038 (13%)
[UE3] [2025-07-19 14:36:19] [  5]  69.00-70.00  sec  12.8 MBytes   107 Mbits/sec  0.073 ms  1610/10879 (15%)
[UE3] [2025-07-19 14:36:20] [  5]  70.00-71.00  sec  12.2 MBytes   102 Mbits/sec  0.089 ms  1371/10190 (13%)
[UE3] [2025-07-19 14:36:21] [  5]  71.00-72.00  sec  12.0 MBytes   101 Mbits/sec  0.111 ms  1446/10148 (14%)
[UE3] [2025-07-19 14:36:22] [  5]  72.00-73.00  sec  12.8 MBytes   107 Mbits/sec  0.069 ms  1593/10834 (15%)
[UE3] [2025-07-19 14:36:23] [  5]  73.00-74.00  sec  12.2 MBytes   103 Mbits/sec  0.104 ms  1249/10104 (12%)
[UE3] [2025-07-19 14:36:24] [  5]  74.00-75.00  sec  12.0 MBytes   101 Mbits/sec  0.094 ms  1442/10134 (14%)
[UE3] [2025-07-19 14:36:25] [  5]  75.00-76.00  sec  12.2 MBytes   102 Mbits/sec  0.081 ms  1440/10246 (14%)
[UE3] [2025-07-19 14:36:26] [  5]  76.00-77.00  sec  12.2 MBytes   103 Mbits/sec  0.075 ms  1680/10541 (16%)
[UE3] [2025-07-19 14:36:27] [  5]  77.00-78.00  sec  12.0 MBytes   101 Mbits/sec  0.084 ms  1369/10062 (14%)
[UE3] [2025-07-19 14:36:28] [  5]  78.00-79.00  sec  12.2 MBytes   102 Mbits/sec  0.122 ms  1702/10508 (16%)
[UE3] [2025-07-19 14:36:29] [  5]  79.00-80.00  sec  12.8 MBytes   108 Mbits/sec  0.079 ms  1449/10752 (13%)
[UE3] [2025-07-19 14:36:30] [  5]  80.00-81.00  sec  11.8 MBytes  99.0 Mbits/sec  0.150 ms  1410/9957 (14%)
[UE3] [2025-07-19 14:36:31] [  5]  81.00-82.00  sec  11.0 MBytes  92.2 Mbits/sec  0.081 ms  1529/9485 (16%)
[UE3] [2025-07-19 14:36:32] [  5]  82.00-83.00  sec  12.2 MBytes   102 Mbits/sec  0.083 ms  2630/11457 (23%)
[UE3] [2025-07-19 14:36:33] [  5]  83.00-84.00  sec  12.0 MBytes   101 Mbits/sec  0.085 ms  1477/10175 (15%)
[UE3] [2025-07-19 14:36:34] [  5]  84.00-85.00  sec  12.2 MBytes   102 Mbits/sec  0.092 ms  1428/10262 (14%)
[UE3] [2025-07-19 14:36:35] [  5]  85.00-86.00  sec  12.5 MBytes   105 Mbits/sec  0.089 ms  1509/10568 (14%)
[UE3] [2025-07-19 14:36:36] [  5]  86.00-87.00  sec  12.5 MBytes   105 Mbits/sec  0.071 ms  1564/10599 (15%)
[UE3] [2025-07-19 14:36:37] [  5]  87.00-88.00  sec  10.8 MBytes  90.6 Mbits/sec  0.094 ms  1434/9257 (15%)
[UE3] [2025-07-19 14:36:38] [  5]  88.00-89.00  sec  12.1 MBytes   102 Mbits/sec  0.107 ms  2207/10989 (20%)
[UE3] [2025-07-19 14:36:39] [  5]  89.00-90.00  sec  12.7 MBytes   106 Mbits/sec  0.067 ms  1531/10710 (14%)
[UE3] [2025-07-19 14:36:40] [  5]  90.00-91.00  sec  12.2 MBytes   102 Mbits/sec  0.089 ms  1416/10251 (14%)
[UE3] [2025-07-19 14:36:41] [  5]  91.00-92.00  sec  12.0 MBytes   100 Mbits/sec  0.119 ms  1482/10156 (15%)
[UE3] [2025-07-19 14:36:42] [  5]  92.00-93.00  sec  12.2 MBytes   102 Mbits/sec  0.072 ms  1378/10222 (13%)
[UE3] [2025-07-19 14:36:43] [  5]  93.00-94.00  sec  12.8 MBytes   107 Mbits/sec  0.096 ms  1601/10852 (15%)
[UE3] [2025-07-19 14:36:44] [  5]  94.00-95.00  sec  12.0 MBytes   101 Mbits/sec  0.073 ms  1427/10127 (14%)
[UE3] [2025-07-19 14:36:45] [  5]  95.00-96.00  sec  12.8 MBytes   107 Mbits/sec  0.091 ms  1405/10675 (13%)
[UE3] [2025-07-19 14:36:46] [  5]  96.00-97.00  sec  12.2 MBytes   102 Mbits/sec  0.103 ms  1308/10128 (13%)
[UE3] [2025-07-19 14:36:47] [  5]  97.00-98.00  sec  11.4 MBytes  95.8 Mbits/sec  0.086 ms  1162/9431 (12%)
[UE3] [2025-07-19 14:36:48] [  5]  98.00-99.00  sec  12.2 MBytes   102 Mbits/sec  0.094 ms  2320/11144 (21%)
[UE3] [2025-07-19 14:36:50] [  5]  99.00-100.00 sec  12.2 MBytes   102 Mbits/sec  0.105 ms  1670/10492 (16%)
[UE3] [2025-07-19 14:36:51] [  5]   0.00-1.00   sec  3.72 MBytes  31.2 Mbits/sec  0.170 ms  0/2692 (0%)
[UE3] [2025-07-19 14:36:52] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.256 ms  0/2589 (0%)
[UE3] [2025-07-19 14:36:53] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2591 (0%)
[UE3] [2025-07-19 14:36:54] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.190 ms  0/2589 (0%)
[UE3] [2025-07-19 14:36:55] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.265 ms  0/2591 (0%)
[UE3] [2025-07-19 14:36:56] [  5]   5.00-6.00   sec  3.57 MBytes  30.0 Mbits/sec  0.181 ms  0/2588 (0%)
[UE3] [2025-07-19 14:36:57] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.278 ms  0/2593 (0%)
[UE3] [2025-07-19 14:36:58] [  5]   7.00-8.00   sec  3.57 MBytes  30.0 Mbits/sec  0.179 ms  0/2587 (0%)
[UE3] [2025-07-19 14:36:59] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.204 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:00] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.184 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:01] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.224 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:02] [  5]  11.00-12.00  sec  3.57 MBytes  30.0 Mbits/sec  0.228 ms  0/2588 (0%)
[UE3] [2025-07-19 14:37:03] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.240 ms  0/2592 (0%)
[UE3] [2025-07-19 14:37:04] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.201 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:05] [  5]  14.00-15.00  sec  3.57 MBytes  30.0 Mbits/sec  0.131 ms  0/2587 (0%)
[UE3] [2025-07-19 14:37:06] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.294 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:07] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.227 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:08] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.191 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:09] [  5]  18.00-19.00  sec  3.57 MBytes  30.0 Mbits/sec  0.264 ms  0/2586 (0%)
[UE3] [2025-07-19 14:37:10] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.224 ms  0/2592 (0%)
[UE3] [2025-07-19 14:37:11] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.182 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:12] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.121 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:13] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.179 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:14] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.161 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:15] [  5]  24.00-25.00  sec  3.57 MBytes  30.0 Mbits/sec  0.219 ms  0/2587 (0%)
[UE3] [2025-07-19 14:37:16] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.195 ms  0/2592 (0%)
[UE3] [2025-07-19 14:37:17] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:18] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.187 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:19] [  5]  28.00-29.00  sec  3.58 MBytes  30.0 Mbits/sec  0.161 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:20] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.206 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:21] [  5]  30.00-31.00  sec  3.57 MBytes  30.0 Mbits/sec  0.414 ms  0/2587 (0%)
[UE3] [2025-07-19 14:37:22] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.171 ms  0/2593 (0%)
[UE3] [2025-07-19 14:37:23] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.185 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:24] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.197 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:25] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:26] [  5]  35.00-36.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:27] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.200 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:28] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.209 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:29] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.146 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:30] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.180 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:31] [  5]  40.00-41.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:32] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.199 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:33] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.224 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:34] [  5]  43.00-44.00  sec  3.58 MBytes  30.0 Mbits/sec  0.294 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:35] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:36] [  5]  45.00-46.00  sec  3.58 MBytes  30.0 Mbits/sec  0.234 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:37] [  5]  46.00-47.00  sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:38] [  5]  47.00-48.00  sec  3.58 MBytes  30.0 Mbits/sec  0.144 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:39] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.200 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:40] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.213 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:41] [  5]  50.00-51.00  sec  3.58 MBytes  30.0 Mbits/sec  0.252 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:42] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:43] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:44] [  5]  53.00-54.00  sec  3.57 MBytes  30.0 Mbits/sec  0.171 ms  0/2588 (0%)
[UE3] [2025-07-19 14:37:45] [  5]  54.00-55.00  sec  3.58 MBytes  30.0 Mbits/sec  0.194 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:46] [  5]  55.00-56.00  sec  3.58 MBytes  30.0 Mbits/sec  0.254 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:47] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.214 ms  0/2591 (0%)
[UE3] [2025-07-19 14:37:48] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.218 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:49] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.213 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:50] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.131 ms  0/2589 (0%)
[UE3] [2025-07-19 14:37:51] [  5]  60.00-61.00  sec  3.58 MBytes  30.0 Mbits/sec  0.142 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:52] [  5]  61.00-62.00  sec  3.57 MBytes  30.0 Mbits/sec  0.304 ms  0/2587 (0%)
[UE3] [2025-07-19 14:37:53] [  5]  62.00-63.00  sec  3.58 MBytes  30.1 Mbits/sec  0.181 ms  0/2595 (0%)
[UE3] [2025-07-19 14:37:54] [  5]  63.00-64.00  sec  3.57 MBytes  30.0 Mbits/sec  0.226 ms  0/2587 (0%)
[UE3] [2025-07-19 14:37:55] [  5]  64.00-65.00  sec  3.58 MBytes  30.0 Mbits/sec  0.151 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:56] [  5]  65.00-66.00  sec  3.58 MBytes  30.0 Mbits/sec  0.204 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:57] [  5]  66.00-67.00  sec  3.58 MBytes  30.0 Mbits/sec  0.191 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:58] [  5]  67.00-68.00  sec  3.58 MBytes  30.0 Mbits/sec  0.230 ms  0/2590 (0%)
[UE3] [2025-07-19 14:37:59] [  5]  68.00-69.00  sec  3.58 MBytes  30.0 Mbits/sec  0.149 ms  0/2589 (0%)
[UE3] [2025-07-19 14:38:00] [  5]  69.00-70.00  sec  3.58 MBytes  30.0 Mbits/sec  0.152 ms  0/2590 (0%)
[UE3] [2025-07-19 14:38:01] [  5]  70.00-71.00  sec  3.58 MBytes  30.0 Mbits/sec  0.200 ms  0/2590 (0%)
[UE3] [2025-07-19 14:38:02] [  5]  71.00-72.00  sec  3.58 MBytes  30.0 Mbits/sec  0.116 ms  0/2590 (0%)
[UE3] [2025-07-19 14:38:03] [  5]  72.00-73.00  sec  3.58 MBytes  30.0 Mbits/sec  0.263 ms  0/2590 (0%)
[UE3] [2025-07-19 14:38:04] [  5]  73.00-74.00  sec  3.58 MBytes  30.0 Mbits/sec  0.234 ms  0/2589 (0%)
[UE3] [2025-07-19 14:38:05] [  5]  74.00-75.00  sec  3.58 MBytes  30.0 Mbits/sec  0.162 ms  0/2590 (0%)
[UE3] [2025-07-19 14:38:06] [  5]  75.00-76.00  sec  3.57 MBytes  30.0 Mbits/sec  0.205 ms  0/2587 (0%)
[UE3] [2025-07-19 14:38:07] [  5]  76.00-77.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2593 (0%)
